venue,innings,batting_team,bowling_team,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6,runs_off_bat,extras,Total_score,player_dismissed
6,1,4,1,368,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,90,512.0,0.0,0.0,0.0,45,0,45,0
6,2,1,4,267,346,222.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,160,359,281.0,188.0,0.0,0.0,49,0,49,2
8,1,3,6,386,142,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,392,170.0,443.0,0.0,0.0,51,0,51,1
8,2,6,3,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,258,440.0,339.0,0.0,0.0,62,1,63,0
14,1,6,2,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,289,219.0,215.0,46.0,0.0,62,1,63,0
14,2,2,6,264,158,498.0,106.0,153.0,46.0,0.0,0.0,0.0,0.0,449,392,94.0,507.0,443.0,0.0,55,4,59,4
25,1,7,1,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,177,318.0,99.0,0.0,0.0,46,0,46,1
25,2,1,7,346,379,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,309.0,0.0,0.0,0.0,29,8,37,1
8,1,3,7,386,142,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,231.0,114.0,0.0,0.0,47,1,48,2
8,2,7,3,396,107,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,48,457.0,440.0,0.0,0.0,47,1,48,1
25,1,1,6,346,379,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,392,94.0,443.0,507.0,0.0,41,2,43,2
25,2,6,1,89,483,24.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,512,90,0.0,0.0,0.0,0.0,44,5,49,2
9,1,7,3,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506,258,440.0,0.0,0.0,0.0,42,1,43,1
9,2,3,7,386,142,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,114.0,309.0,0.0,0.0,42,4,46,1
14,1,7,6,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,89,443.0,0.0,0.0,0.0,56,3,59,0
14,2,6,7,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,73.0,309.0,0.0,0.0,54,5,59,0
22,1,7,6,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478,3,507.0,392.0,443.0,0.0,55,4,59,1
22,2,6,7,89,298,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,63,73.0,388.0,0.0,0.0,52,2,54,1
14,1,6,1,89,443,298.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,512,90,335.0,402.0,0.0,0.0,38,3,41,2
14,2,1,6,45,451,222.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,66,507,170.0,478.0,0.0,0.0,42,1,43,2
32,1,3,4,142,87,386.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,429,281,188.0,218.0,0.0,0.0,52,7,59,2
32,2,4,3,331,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,100,440.0,238.0,0.0,0.0,41,8,49,0
11,1,6,2,443,495,24.0,226.0,298.0,0.0,0.0,0.0,0.0,0.0,46,454,289.0,488.0,0.0,0.0,23,0,23,3
11,2,2,6,265,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,170,443.0,478.0,0.0,0.0,60,2,62,1
32,1,7,4,396,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,429,188.0,0.0,0.0,0.0,33,1,34,0
32,2,4,7,331,181,368.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,388.0,309.0,0.0,0.0,60,1,61,2
8,1,2,3,158,265,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,481,100.0,440.0,339.0,0.0,47,10,57,1
8,2,3,2,440,142,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,163,149.0,488.0,0.0,0.0,68,8,76,1
14,1,6,4,89,483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,160,281.0,0.0,0.0,0.0,39,2,41,0
14,2,4,6,331,181,368.0,281.0,213.0,312.0,0.0,0.0,0.0,0.0,393,449,392.0,478.0,0.0,0.0,18,3,21,4
8,1,3,7,440,142,386.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,73.0,388.0,0.0,0.0,37,3,40,2
8,2,7,3,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,471,440.0,238.0,0.0,0.0,43,2,45,0
9,1,1,2,450,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,289,46.0,488.0,0.0,0.0,48,1,49,0
9,2,2,1,265,158,498.0,137.0,106.0,0.0,0.0,0.0,0.0,0.0,512,402,90.0,335.0,0.0,0.0,40,0,40,3
9,1,1,3,450,451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,100,481.0,440.0,238.0,0.0,53,0,53,0
9,2,3,1,142,85,386.0,284.0,506.0,0.0,0.0,0.0,0.0,0.0,512,335,90.0,0.0,0.0,0.0,48,1,49,3
22,1,7,2,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,163,289.0,0.0,0.0,0.0,23,6,29,1
22,2,2,7,158,149,265.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,63,72,399.0,304.0,388.0,0.0,45,6,51,2
22,1,7,1,107,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,90,512.0,335.0,0.0,0.0,38,1,39,1
22,2,1,7,450,451,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,306,399.0,388.0,0.0,0.0,54,2,56,1
11,1,2,4,158,424,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,281,160.0,429.0,0.0,0.0,45,1,46,1
11,2,4,2,331,181,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,163,289.0,292.0,0.0,0.0,78,4,82,1
32,1,4,1,331,181,312.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,210,90,512.0,0.0,0.0,0.0,38,10,48,2
32,2,1,4,450,45,222.0,445.0,91.0,379.0,210.0,0.0,0.0,0.0,276,281,188.0,0.0,0.0,0.0,21,2,23,5
8,1,3,6,440,142,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,478,392.0,449.0,0.0,0.0,59,6,65,2
8,2,6,3,89,483,298.0,24.0,226.0,449.0,0.0,0.0,0.0,0.0,318,481,0.0,0.0,0.0,0.0,33,6,39,4
8,1,1,3,450,222,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,481,100.0,440.0,238.0,0.0,47,6,53,1
8,2,3,1,440,142,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,210,91.0,90.0,335.0,0.0,38,9,47,1
21,1,7,2,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,56,289.0,46.0,0.0,0.0,59,1,60,0
21,2,2,7,278,265,424.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,63,10,399.0,114.0,0.0,0.0,58,1,59,3
21,1,1,2,450,451,222.0,445.0,379.0,0.0,0.0,0.0,0.0,0.0,454,469,289.0,0.0,0.0,0.0,24,1,25,3
21,2,2,1,278,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,210,90.0,0.0,0.0,0.0,48,2,50,0
22,1,7,3,107,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,481,100.0,506.0,440.0,238.0,75,4,79,0
22,2,3,7,440,142,386.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,63,306,399.0,270.0,0.0,0.0,44,0,44,2
32,1,6,4,483,298,476.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,281,429,157.0,232.0,188.0,0.0,51,1,52,2
32,2,4,6,331,312,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,507,33.0,392.0,0.0,0.0,53,2,55,1
9,1,7,1,107,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,210,90.0,305.0,0.0,0.0,62,4,66,1
9,2,1,7,450,222,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,306,399.0,270.0,0.0,0.0,62,0,62,1
14,1,2,6,158,278,424.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,3,392,443.0,393.0,0.0,0.0,35,0,35,2
14,2,6,2,298,89,483.0,24.0,226.0,0.0,0.0,0.0,0.0,0.0,454,469,488.0,0.0,0.0,0.0,46,0,46,3
9,1,4,1,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,210,335.0,0.0,0.0,0.0,51,9,60,0
9,2,1,4,450,222,445.0,379.0,91.0,290.0,335.0,0.0,0.0,0.0,281,429,188.0,160.0,0.0,0.0,34,1,35,5
14,1,6,3,89,483,298.0,24.0,476.0,0.0,0.0,0.0,0.0,0.0,481,100,440.0,0.0,0.0,0.0,39,1,40,3
14,2,3,6,87,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,393,507.0,392.0,0.0,0.0,103,2,105,0
22,1,4,7,248,331,312.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,63,304,306.0,399.0,0.0,0.0,34,2,36,2
22,2,7,4,107,396,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,281,429.0,188.0,0.0,0.0,43,0,43,1
21,1,2,3,278,265,424.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,481,85,440.0,0.0,0.0,0.0,38,3,41,2
21,2,3,2,440,87,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,279,289.0,46.0,0.0,0.0,61,0,61,1
32,1,2,4,278,498,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,281,188.0,429.0,232.0,0.0,68,3,71,1
32,2,4,2,248,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,279,163.0,289.0,0.0,0.0,65,3,68,0
8,1,4,3,447,248,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,85,481.0,440.0,0.0,0.0,42,9,51,1
8,2,3,4,440,87,142.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,472,276,232.0,0.0,0.0,0.0,49,4,53,3
9,1,6,1,89,495,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,305,335.0,0.0,0.0,0.0,36,1,37,1
9,2,1,6,450,445,222.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,58,507,159.0,443.0,0.0,0.0,37,5,42,2
14,1,7,3,107,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,471,440.0,0.0,0.0,0.0,29,1,30,1
14,2,3,7,386,87,506.0,142.0,167.0,0.0,0.0,0.0,0.0,0.0,63,94,388.0,399.0,81.0,0.0,44,4,48,3
14,1,3,4,87,440,142.0,386.0,167.0,0.0,0.0,0.0,0.0,0.0,276,188,429.0,232.0,0.0,0.0,22,3,25,3
14,2,4,3,248,331,50.0,368.0,218.0,0.0,0.0,0.0,0.0,0.0,481,339,318.0,440.0,0.0,0.0,31,5,36,3
32,1,4,0,368,136,171.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,123,443,0.0,0.0,0.0,0.0,38,1,39,2
32,2,0,4,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,309,188.0,157.0,0.0,0.0,42,0,42,2
21,1,1,2,83,142,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,289,308.0,46.0,37.0,0.0,42,3,45,1
21,2,2,1,224,267,511.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,471,305,7.0,90.0,0.0,0.0,73,0,73,2
8,1,6,3,70,346,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,339,238.0,0.0,0.0,0.0,47,5,52,1
8,2,3,6,440,87,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,507,100,500.0,481.0,0.0,0.0,65,3,68,2
22,1,5,7,40,122,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,66,457.0,0.0,0.0,0.0,45,3,48,1
22,2,7,5,498,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,183,208.0,64.0,0.0,0.0,54,3,57,1
15,1,3,0,87,440,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,443.0,360.0,169.0,0.0,63,1,64,2
15,2,0,3,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,339,32.0,473.0,0.0,0.0,75,0,75,1
24,1,5,1,40,122,68.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,471,402,90.0,0.0,0.0,0.0,51,0,51,2
24,2,1,5,149,379,90.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,183.0,64.0,0.0,0.0,57,3,60,4
22,1,4,7,368,136,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,66,388.0,399.0,0.0,0.0,49,5,54,3
22,2,7,4,498,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,188,73.0,218.0,0.0,0.0,55,1,56,0
14,1,2,6,224,267,36.0,511.0,222.0,0.0,0.0,0.0,0.0,0.0,100,481,209.0,0.0,0.0,0.0,49,1,50,3
14,2,6,2,346,70,483.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,46,347,308.0,37.0,0.0,0.0,40,1,41,2
32,1,4,1,414,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,402,305.0,134.0,0.0,0.0,78,6,84,0
32,2,1,4,189,142,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,4,188.0,309.0,0.0,0.0,53,0,53,1
8,1,3,7,386,87,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,66,399.0,388.0,0.0,0.0,49,0,49,1
8,2,7,3,498,396,231.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,276,32,440.0,339.0,0.0,0.0,42,4,46,2
14,1,5,6,40,122,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,100,481.0,507.0,0.0,0.0,48,4,52,1
14,2,6,5,70,483,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,183.0,68.0,0.0,0.0,63,1,64,1
21,1,2,0,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,160,436.0,0.0,0.0,0.0,74,1,75,0
21,2,0,2,443,264,50.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,72,289,37.0,308.0,0.0,0.0,48,5,53,2
8,1,3,1,87,440,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,90,402.0,0.0,0.0,0.0,50,0,50,1
8,2,1,3,142,189,445.0,379.0,149.0,0.0,0.0,0.0,0.0,0.0,339,32,458.0,440.0,0.0,0.0,49,7,56,3
32,1,4,6,414,171,368.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,481,100,500.0,306.0,0.0,0.0,49,11,60,2
32,2,6,4,483,346,24.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,188,218,281.0,309.0,0.0,0.0,53,2,55,2
24,1,5,3,40,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,238,440.0,458.0,0.0,0.0,47,1,48,0
24,2,3,5,440,87,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,183.0,64.0,0.0,0.0,53,0,53,1
21,1,2,7,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,94,388.0,399.0,0.0,0.0,45,4,49,0
21,2,7,2,498,396,231.0,506.0,284.0,0.0,0.0,0.0,0.0,0.0,72,289,37.0,0.0,0.0,0.0,38,2,40,3
16,1,0,5,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,208,183.0,68.0,64.0,0.0,68,1,69,1
16,2,5,0,40,154,450.0,68.0,181.0,0.0,0.0,0.0,0.0,0.0,123,436,443.0,0.0,0.0,0.0,33,2,35,3
8,1,3,2,87,440,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,308,72.0,37.0,0.0,0.0,47,3,50,1
8,2,2,3,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,32,312.0,440.0,339.0,0.0,72,1,73,0
14,1,1,6,189,142,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,481,100,507.0,0.0,0.0,0.0,25,3,28,2
14,2,6,1,346,265,483.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,471,149,402.0,90.0,0.0,0.0,42,1,43,2
22,1,0,7,443,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,66,457.0,399.0,0.0,0.0,26,1,27,1
22,2,7,0,372,284,231.0,114.0,457.0,0.0,0.0,0.0,0.0,0.0,123,436,443.0,0.0,0.0,0.0,39,1,40,3
24,1,4,5,414,136,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,208,180.0,183.0,0.0,0.0,42,1,43,1
24,2,5,4,40,362,450.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,281,188,218.0,309.0,0.0,0.0,42,1,43,2
0,1,2,1,224,36,267.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,471,58,245.0,0.0,0.0,0.0,50,1,51,2
0,2,1,2,341,142,149.0,379.0,445.0,0.0,0.0,0.0,0.0,0.0,48,72,37.0,0.0,0.0,0.0,44,4,48,3
32,1,7,4,396,231,498.0,284.0,457.0,506.0,0.0,0.0,0.0,0.0,188,281,157.0,0.0,0.0,0.0,41,10,51,4
32,2,4,7,414,136,171.0,368.0,218.0,0.0,0.0,0.0,0.0,0.0,454,304,457.0,0.0,0.0,0.0,21,1,22,3
14,1,6,0,346,483,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,160.0,0.0,0.0,0.0,52,0,52,1
14,2,0,6,443,50,426.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,327,481,500.0,306.0,0.0,0.0,54,1,55,2
22,1,7,2,396,231,498.0,284.0,457.0,0.0,0.0,0.0,0.0,0.0,48,72,0.0,0.0,0.0,0.0,35,2,37,3
22,2,2,7,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,304,399.0,0.0,0.0,0.0,44,0,44,0
0,1,1,3,341,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,238,458.0,440.0,276.0,0.0,57,0,57,0
0,2,3,1,87,440,386.0,312.0,217.0,462.0,0.0,0.0,0.0,0.0,471,149,58.0,245.0,0.0,0.0,51,0,51,4
16,1,0,4,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,188,157.0,218.0,0.0,0.0,50,1,51,1
16,2,4,0,414,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,443.0,160.0,0.0,0.0,48,2,50,0
24,1,7,5,28,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,180.0,183.0,0.0,0.0,39,0,39,1
24,2,5,7,40,362,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,457,80.0,399.0,0.0,0.0,43,0,43,1
14,1,6,3,346,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,440,276.0,458.0,0.0,0.0,37,3,40,0
14,2,3,6,87,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,481,507.0,0.0,0.0,0.0,49,2,51,0
16,1,0,1,443,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,58,358.0,245.0,0.0,0.0,55,1,56,0
16,2,1,0,341,83,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,241,225,443.0,0.0,0.0,0.0,58,1,59,2
14,1,6,4,265,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,281,188.0,218.0,0.0,0.0,42,1,43,1
14,2,4,6,414,171,197.0,368.0,213.0,0.0,0.0,0.0,0.0,0.0,472,481,306.0,0.0,0.0,0.0,34,6,40,3
0,1,1,5,341,83,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,180,208.0,183.0,398.0,0.0,62,0,62,1
0,2,5,1,122,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,471,58.0,245.0,7.0,0.0,77,2,79,0
8,1,0,3,443,138,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276,339,458.0,440.0,0.0,0.0,57,0,57,1
8,2,3,0,87,440,386.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,241,225,443.0,0.0,0.0,0.0,54,2,56,2
11,1,2,4,224,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,188,157.0,0.0,0.0,0.0,47,2,49,0
11,2,4,2,414,136,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,48,37.0,308.0,0.0,0.0,38,1,39,1
16,1,6,0,331,70,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,241,436.0,0.0,0.0,0.0,44,3,47,1
16,2,0,6,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,507,481.0,0.0,0.0,0.0,41,1,42,1
22,1,1,7,341,149,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,457.0,399.0,0.0,0.0,59,1,60,1
22,2,7,1,28,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,58,149.0,245.0,0.0,0.0,58,3,61,0
32,1,4,3,414,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,261,276.0,440.0,339.0,0.0,56,0,56,0
32,2,3,4,87,462,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,281,188,157.0,0.0,0.0,0.0,42,5,47,2
11,1,5,2,181,122,40.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,347,48,308.0,46.0,0.0,0.0,39,6,45,2
11,2,2,5,224,89,267.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,208,180,68.0,183.0,0.0,0.0,32,2,34,2
22,1,7,6,28,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,481,472.0,306.0,0.0,0.0,35,3,38,2
22,2,6,7,265,331,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,63,457.0,399.0,0.0,0.0,54,1,55,1
24,1,5,2,40,181,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,46,289.0,37.0,0.0,0.0,62,1,63,1
24,2,2,5,224,89,347.0,222.0,31.0,0.0,0.0,0.0,0.0,0.0,208,180,183.0,68.0,0.0,0.0,32,1,33,3
8,1,4,3,414,136,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,261,473.0,440.0,339.0,0.0,47,0,47,1
8,2,3,4,440,87,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,281,218,188.0,157.0,0.0,0.0,47,0,47,2
0,1,1,7,341,189,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,457.0,399.0,0.0,0.0,37,1,38,2
0,2,7,1,28,396,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,159,402.0,245.0,0.0,0.0,50,1,51,1
24,1,0,5,443,50,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,55,180.0,68.0,183.0,0.0,51,4,55,1
24,2,5,0,181,68,40.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,120,160,360.0,436.0,0.0,0.0,56,1,57,2
11,1,3,2,87,440,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,308,347.0,72.0,37.0,0.0,59,0,59,1
11,2,2,3,224,89,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,261,199.0,32.0,0.0,0.0,57,1,58,2
0,1,1,6,341,189,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,507,481,472.0,0.0,0.0,0.0,41,3,44,2
0,2,6,1,331,287,483.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,401,471,92.0,159.0,0.0,0.0,53,5,58,2
16,1,7,0,396,28,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,436,120.0,0.0,0.0,0.0,26,3,29,1
16,2,0,7,443,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,63,388.0,457.0,0.0,0.0,53,0,53,0
32,1,4,5,414,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,132,180.0,68.0,0.0,0.0,48,3,51,0
32,2,5,4,122,40,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,281,218.0,157.0,0.0,0.0,43,8,51,1
11,1,2,6,224,89,222.0,292.0,36.0,0.0,0.0,0.0,0.0,0.0,481,472,306.0,0.0,0.0,0.0,46,1,47,3
11,2,6,2,483,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,37,48.0,289.0,0.0,0.0,64,2,66,0
8,1,5,3,362,181,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,261,440.0,32.0,0.0,0.0,67,1,68,1
8,2,3,5,440,87,386.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,208,68,180.0,0.0,0.0,0.0,50,1,51,2
32,1,4,2,414,136,171.0,218.0,368.0,0.0,0.0,0.0,0.0,0.0,48,289,37.0,0.0,0.0,0.0,57,3,60,3
32,2,2,4,224,89,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,188,157.0,218.0,0.0,0.0,56,1,57,1
14,1,6,7,331,483,24.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,454,457,388.0,399.0,0.0,0.0,44,0,44,2
14,2,7,6,396,28,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,472,507.0,306.0,0.0,0.0,56,0,56,1
0,1,1,0,341,445,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,241,360.0,436.0,0.0,0.0,35,4,39,1
0,2,0,1,443,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,401,58.0,159.0,0.0,0.0,43,1,44,0
24,1,5,6,362,180,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,481,287.0,472.0,0.0,0.0,45,0,45,1
24,2,6,5,483,331,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,180,64.0,183.0,0.0,0.0,54,1,55,1
22,1,7,3,396,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,261,32.0,440.0,339.0,0.0,52,8,60,0
22,2,3,7,87,440,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,399.0,457.0,0.0,0.0,62,4,66,1
0,1,1,4,341,149,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,218,188,157.0,309.0,0.0,0.0,43,3,46,2
0,2,4,1,414,136,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,471,149.0,159.0,245.0,0.0,55,2,57,1
16,1,2,0,224,89,36.0,285.0,106.0,0.0,0.0,0.0,0.0,0.0,123,241,0.0,0.0,0.0,0.0,26,3,29,3
16,2,0,2,50,138,426.0,451.0,160.0,0.0,0.0,0.0,0.0,0.0,48,289,37.0,0.0,0.0,0.0,31,2,33,3
32,1,7,0,396,231,439.0,284.0,457.0,0.0,0.0,0.0,0.0,0.0,123,241,436.0,0.0,0.0,0.0,47,0,47,3
32,2,0,7,443,426,138.0,50.0,295.0,0.0,0.0,0.0,0.0,0.0,63,454,399.0,0.0,0.0,0.0,32,1,33,3
8,1,3,5,440,386,87.0,312.0,217.0,0.0,0.0,0.0,0.0,0.0,208,180,183.0,0.0,0.0,0.0,39,7,46,3
